Heathrow Airport,16/03/2022,11,6,9.2,11,3.3,7.9,7.6,89.8,9,100,,rain,0,0,50.4,20.5,171.2,1018.3,82.4,8.5,68.4,5.8,10,10,2022-03-16T06:13:48,2022-03-16T18:08:04,0.48,Rain,1,rain,"EGWU,03680099999,EGLL,03660099999,C9038,03672099999,03781099999,D4121,EGLC,EGLF,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,17/03/2022,13,2,8,13,-0.8,6.7,2.5,70,0,0,,,0,0,38.9,24.1,260.8,1031.2,31.2,10,212.9,18.4,10,10,2022-03-17T06:11:32,2022-03-17T18:09:46,0.5,Partially cloudy,2,partly-cloudy-day,"EGWU,EGLL,C9038,D4121,EGLC,EGLF",Becoming cloudy in the afternoon.
Heathrow Airport,18/03/2022,15,2.9,8.8,15,2.9,8.4,4.7,77.7,0,0,,,0,0,31,24.1,139.4,1041.4,32.6,11.8,164.5,14.2,6,10,2022-03-18T06:09:16,2022-03-18T18:11:28,0.5,Partially cloudy,2,partly-cloudy-day,"EGWU,EGLL,D4121,AR120,EGLC,EGLF",Clearing in the afternoon.
Heathrow Airport,19/03/2022,12.9,5.9,8.7,12.9,3.4,6.9,3.7,72.7,0,0,,,0,0,45,21.6,76.8,1037.7,20.2,24.1,185.4,15.9,0,10,2022-03-19T06:06:59,2022-03-19T18:13:10,0.51,Partially cloudy,2,partly-cloudy-day,,Partly cloudy throughout the day.
Heathrow Airport,20/03/2022,10.1,3.4,6.8,10.1,1.6,5.2,1,68.4,0.1,4.8,,rain,0,0,32,15.1,105.5,1027.8,48.3,24.1,167.6,14.4,0,10,2022-03-20T06:04:43,2022-03-20T18:14:52,0.53,Partially cloudy,2,partly-cloudy-day,,Partly cloudy throughout the day.
Heathrow Airport,21/03/2022,13,1.3,7.2,13,1.3,6.9,4,80.9,0.1,4.8,,rain,0,0,27,12.6,150.1,1026.1,58.8,24.1,77.7,6.7,0,10,2022-03-21T06:02:26,2022-03-21T18:16:33,0.56,Partially cloudy,2,partly-cloudy-day,,Partly cloudy throughout the day.
Heathrow Airport,22/03/2022,17,6.9,11.4,17,6.1,11,6,70.9,0,0,,,0,0,32.8,16.6,110.1,1027.5,58.7,24.1,166.6,14.5,6,10,2022-03-22T06:00:09,2022-03-22T18:18:15,0.61,Partially cloudy,2,partly-cloudy-day,,Partly cloudy throughout the day.
Heathrow Airport,23/03/2022,16.5,6.3,11.4,16.5,5.7,11,4.2,63.9,0.3,0,,rain,0,0,21.2,11.5,121.9,1028.2,0.4,24.1,198.7,17.3,6,10,2022-03-23T05:57:52,2022-03-23T18:19:56,0.66,Clear,0,clear-day,,Clear conditions throughout the day.
Heathrow Airport,24/03/2022,17.2,7.8,12.1,17.2,7.8,12.1,3.6,58.1,0,0,,,0,0,11.2,8.3,92,1030.5,9,24.1,200.4,17.4,6,10,2022-03-24T05:55:35,2022-03-24T18:21:37,0.71,Clear,0,clear-day,,Clear conditions throughout the day.
Heathrow Airport,25/03/2022,14.9,7.4,10.9,14.9,6,10.3,2.9,58.7,0,4.8,,,0,0,29.3,15.1,55.6,1031,55.8,24.1,181,15.6,5,10,2022-03-25T05:53:18,2022-03-25T18:23:18,0.77,Partially cloudy,2,partly-cloudy-day,,Partly cloudy throughout the day.
Heathrow Airport,26/03/2022,15.4,6,10.6,15.4,3.6,9.7,4.2,65.4,0,4.8,,,0,0,29.9,16.9,68.9,1027.5,70.2,24.1,167.6,14.4,5,10,2022-03-26T05:51:01,2022-03-26T18:24:59,0.83,Partially cloudy,2,partly-cloudy-day,,Partly cloudy throughout the day.
Heathrow Airport,27/03/2022,17.2,9.4,12.4,17.2,7.5,12.2,6,66,0.6,9.5,,rain,0,0,34.7,18,157.2,1026,79.7,23.5,155.6,12.8,5,10,2022-03-27T06:48:45,2022-03-27T19:26:39,0.88,Partially cloudy,2,partly-cloudy-day,,Partly cloudy throughout the day.
Heathrow Airport,28/03/2022,16.1,8,11.8,16.1,6.5,11.2,5.8,68.6,0.1,33.3,,rain,0,0,35.6,14.8,253.1,1025.4,99.7,24.1,162.6,14.2,5,10,2022-03-28T06:46:28,2022-03-28T19:28:20,0.92,Overcast,3,cloudy,,Cloudy skies throughout the day.
Heathrow Airport,29/03/2022,14.2,8.4,11.3,14.2,7.1,10.8,7.7,79.1,0.9,28.6,,rain,0,0,36,15.8,241,1021.6,97.5,24.1,110.1,9.3,3,10,2022-03-29T06:44:12,2022-03-29T19:30:01,0.96,Overcast,3,cloudy,,Cloudy skies throughout the day.
Heathrow Airport,30/03/2022,12.5,10.4,11.5,12.5,10.4,11.5,10.2,91.6,7.4,23.8,,rain,0,0,55.6,26.3,224.4,1012.7,100,21,24.1,2.1,1,10,2022-03-30T06:41:55,2022-03-30T19:31:41,0.99,Overcast,3,cloudy,,Cloudy skies throughout the day.
Heathrow Airport,31/03/2022,12.6,10.3,11.3,12.6,10.3,11.3,7.5,79,2.2,19,,rain,0,0,55.8,28.1,233.4,1007.3,75.3,24,145.3,12.6,6,10,2022-03-31T06:39:39,2022-03-31T19:33:22,1,Partially cloudy,2,partly-cloudy-day,,Partly cloudy throughout the day.
Heathrow Airport,01/04/2022,13.6,6.4,10.1,13.6,4.1,8.8,5.3,74.2,0.2,19,,rain,0,0,44.6,25.9,225.6,1008,75.1,24.1,201.1,17.4,6,10,2022-04-01T06:37:23,2022-04-01T19:35:02,0,Partially cloudy,2,partly-cloudy-day,,Partly cloudy throughout the day.
