Heathrow Airport,20/06/2020,22.1,11.9,17,22.1,11.9,17,11.8,73.1,0.2,,8.33,,,,,24.1,196.7,1019.3,60,33.8,273.5,16.7,6,,2020-06-20T04:44:33,2020-06-20T21:22:29,1,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with early morning rain.
Heathrow Airport,21/06/2020,23.1,14.2,17.8,23.1,14.2,17.8,11.3,67.94,1.2,,8.33,,,,53.9,27.7,221.1,1016.8,59.6,29.5,312.8,18,7,,2020-06-21T04:44:46,2020-06-21T21:22:41,0,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain in the morning and afternoon.
Heathrow Airport,22/06/2020,23.6,10.5,17.3,23.6,10.5,17.3,8.8,60.31,0,,0,,,,,24.1,221.6,1024.6,0.1,25.2,458.4,28.1,9,,2020-06-22T04:45:01,2020-06-22T21:22:49,0.01,Clear,0,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Clear conditions throughout the day.
Heathrow Airport,23/06/2020,28,11.9,20.8,27.5,11.9,20.8,11.6,59,0,,0,,,,,16.5,167.1,1023.5,0.1,26.3,412.4,26.7,8,,2020-06-23T04:45:19,2020-06-23T21:22:55,0.03,Clear,0,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Clear conditions throughout the day.
Heathrow Airport,24/06/2020,32.5,17,24.5,31.3,17,24.2,12.9,51.15,0,,0,,,,,25.9,80.3,1020,1.7,24.8,410.3,26.6,8,,2020-06-24T04:45:40,2020-06-24T21:22:57,0.06,Clear,0,clear-day,"03680099999,03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Clear conditions throughout the day.
Heathrow Airport,25/06/2020,32.5,18.3,25.8,31.3,18.3,25.4,13.1,48.09,0,,0,,,,,24.1,79.4,1015.3,0.5,27.5,418.4,27.1,8,,2020-06-25T04:46:04,2020-06-25T21:22:57,0.1,Clear,0,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Clear conditions throughout the day.
Heathrow Airport,26/06/2020,30.6,16.3,23.5,30.4,16.3,23.5,14.3,57.95,0,,4.17,,,,,25.9,176,1009,26.8,28.3,413.4,23.8,8,,2020-06-26T04:46:31,2020-06-26T21:22:53,0.14,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Clearing in the afternoon.
Heathrow Airport,27/06/2020,20.6,15.3,17.3,20.6,15.3,17.2,13.3,78.2,4.19,,8.33,,,,55.4,37,195.4,1005.2,72.9,21.6,184.6,11.3,4,,2020-06-27T04:47:01,2020-06-27T21:22:46,0.2,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain in the morning and afternoon.
Heathrow Airport,28/06/2020,20.8,12.3,16.3,20.8,12.3,16.2,9.1,63.87,0.81,,12.5,,,,61.1,35.2,233.1,1009.3,59.1,24.5,295.4,18.1,6,,2020-06-28T04:47:33,2020-06-28T21:22:36,0.26,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with late afternoon rain.
Heathrow Airport,29/06/2020,20.5,12.3,15.7,20.5,12.3,15.6,7.8,60.99,0.99,,4.17,,,,57.7,42.4,239.5,1009.9,81.9,23.7,191.8,12.4,5,,2020-06-29T04:48:09,2020-06-29T21:22:23,0.32,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with early morning rain.
Heathrow Airport,30/06/2020,18.6,12.8,16,18.6,12.8,16,11.7,75.9,0.2,,8.33,,,,,24.1,224.2,1007.4,87.9,20.6,145.6,8.9,4,,2020-06-30T04:48:46,2020-06-30T21:22:07,0.37,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with afternoon rain.
Heathrow Airport,01/07/2020,20.8,14.3,17.4,20.8,14.3,17.4,13.1,76.17,0.41,,12.5,,,,46.4,25.9,237.9,1005.6,81.2,32.5,220.5,13.5,5,,2020-07-01T04:49:27,2020-07-01T21:21:47,0.42,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,02/07/2020,21.6,12.1,16.6,21.6,12.1,16.5,11.9,75.05,2.01,,12.5,,,,,25.9,252.1,1011.1,57.4,34.5,282.3,16.3,6,,2020-07-02T04:50:10,2020-07-02T21:21:25,0.46,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with afternoon rain.
Heathrow Airport,03/07/2020,22.3,12.2,16.7,22.3,12.2,16.6,11.1,72.05,0.01,,8.33,,,,53.6,33.5,234.5,1015.8,70.7,23.9,308.1,18.9,7,,2020-07-03T04:50:55,2020-07-03T21:21:00,0.48,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with early morning rain.
Heathrow Airport,04/07/2020,20.5,15.1,17.8,20.5,15.1,17.8,15.1,84.31,2,,8.33,,,,50,31.6,218.6,1011.1,92.4,24.7,112.4,6.5,3,,2020-07-04T04:51:43,2020-07-04T21:20:31,0.5,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Cloudy skies throughout the day with early morning rain.
Heathrow Airport,05/07/2020,22.1,14.1,18.5,22.1,14.1,18.5,10,60.75,0,,8.33,,,,63,44.6,245.8,1010.8,60.8,24.2,428.4,24.7,9,,2020-07-05T04:52:34,2020-07-05T21:20:00,0.5,Partially cloudy,2,wind,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,06/07/2020,19.3,11.6,15.9,19.3,11.6,15.8,7.6,59.39,0,,0,,,,51.8,31.6,282.5,1019,51.6,20.3,217,13.3,4,,2020-07-06T04:53:27,2020-07-06T21:19:25,0.51,Partially cloudy,2,wind,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,07/07/2020,21.1,11.3,15.9,21.1,11.3,15.9,8.7,64.75,0,,4.17,,,,31.7,25.9,239,1020.3,71.2,20.9,223.5,12.9,5,,2020-07-07T04:54:21,2020-07-07T21:18:48,0.53,Partially cloudy,2,partly-cloudy-day,"03680099999,03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,08/07/2020,19.3,14,16.7,19.3,14,16.6,15.5,93.33,3.43,,12.5,,,,,22.3,241.7,1014.8,80.8,17.1,131.4,7.6,3,,2020-07-08T04:55:19,2020-07-08T21:18:07,0.56,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with a chance of rain throughout the day.
Heathrow Airport,09/07/2020,20.1,15.1,17.5,20.1,15.1,17.4,15.5,88.69,1.46,,16.67,,,,,24.1,236.2,1011.8,82.1,30.1,98.9,5.7,2,,2020-07-09T04:56:18,2020-07-09T21:17:24,0.6,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,10/07/2020,18.5,12.3,15.5,18.5,12.3,15.5,8.8,67.39,2,,8.33,,,,,20.5,313.3,1017.5,70.7,39.8,304.9,17.6,8,,2020-07-10T04:57:19,2020-07-10T21:16:38,0.64,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with early morning rain.
Heathrow Airport,11/07/2020,20.8,8.8,15.8,20.8,7.8,15.6,6.5,56.66,0,,0,,,,,18.4,267.1,1026.3,29.9,43.2,327.3,20,7,,2020-07-11T04:58:23,2020-07-11T21:15:49,0.68,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,12/07/2020,24.5,10.1,18.1,24.5,10.1,18.1,7.4,53.43,0,,0,,,,,20.5,173,1027.8,8.6,36.3,403.1,24.7,8,,2020-07-12T04:59:28,2020-07-12T21:14:57,0.73,Clear,0,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Clear conditions throughout the day.
Heathrow Airport,13/07/2020,25.6,12.8,19.2,25.6,12.8,19.1,9.1,54.99,0,,0,,,,0,27.7,252.7,1023.2,58.7,32.5,370.1,22.6,8,,2020-07-13T05:00:35,2020-07-13T21:14:02,0.78,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,14/07/2020,21.3,15.3,17.9,21.3,15.3,17.9,12.3,71.84,0.6,,8.33,,,,0,14.8,309.4,1016.5,78.7,36.8,224.3,12.9,5,,2020-07-14T05:01:44,2020-07-14T21:13:05,0.83,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with early morning rain.
Heathrow Airport,15/07/2020,19.3,13.5,16.5,19.3,13.5,16.5,10.7,68.79,0,,0,,,,,18.3,286.1,1016.1,89.1,43.9,141.6,8.7,3,,2020-07-15T05:02:55,2020-07-15T21:12:05,0.87,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,16/07/2020,23.6,16,19.1,23.6,16,19.1,12.7,67.06,0,,0,,,,33.5,19.4,258.2,1019.8,86.7,45.8,186.8,10.8,5,,2020-07-16T05:04:07,2020-07-16T21:11:02,0.91,Partially cloudy,2,partly-cloudy-day,"03680099999,03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,17/07/2020,28.1,17.1,22.4,27.4,17.1,22.3,12.8,57.3,0,,0,,,,29.5,22.3,255.5,1020.6,51.6,40.4,396.1,22.8,8,,2020-07-17T05:05:21,2020-07-17T21:09:57,0.95,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,18/07/2020,25.1,15.1,19.9,25.1,15.1,19.8,11.7,61.45,0,,0,,,,,24.1,264.2,1018.4,60.3,42.5,390.8,22.5,8,,2020-07-18T05:06:36,2020-07-18T21:08:50,0.98,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,19/07/2020,20.8,14.2,17.6,20.8,14.2,17.6,11,67.76,0.8,,8.33,,,,,14.8,178.5,1017.8,82.8,37.2,153.1,8.8,4,,2020-07-19T05:07:53,2020-07-19T21:07:39,1,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain in the morning and afternoon.
Heathrow Airport,20/07/2020,22.1,10.6,16.9,22.1,10.6,16.8,6,51.5,0,,0,,,,,14.8,251.1,1022.9,6.7,37.4,464.7,26.8,9,,2020-07-20T05:09:11,2020-07-20T21:06:27,1,Clear,0,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Clear conditions throughout the day.
Heathrow Airport,21/07/2020,22.1,10.5,17.2,22.1,10.5,17.2,5.6,49.17,0,,0,,,,31.7,13,206.9,1025.9,15.1,37,411.8,23.7,9,,2020-07-21T05:10:30,2020-07-21T21:05:12,0,Clear,0,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Clear conditions throughout the day.
Heathrow Airport,22/07/2020,26.1,14,20,26.1,14,19.9,8.4,49.74,0,,0,,,,33.5,22.3,207.5,1023.5,55.3,37.4,423,24.4,8,,2020-07-22T05:11:51,2020-07-22T21:03:55,0.02,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,23/07/2020,25.6,13.6,19.5,25.6,13.6,19.5,9.7,55.56,0,,0,,,,,25.9,224.9,1016.4,64.5,42.7,319.1,18.4,8,,2020-07-23T05:13:13,2020-07-23T21:02:35,0.05,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,24/07/2020,25.3,16.1,20.1,25.3,16.1,20.1,13.5,67.43,0,,0,,,,,24,238.3,1012.4,72.1,40.4,200.2,11.5,6,,2020-07-24T05:14:36,2020-07-24T21:01:13,0.09,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,25/07/2020,22.3,15.1,18.3,22.3,15.1,18.3,15.3,82.98,3.03,,8.33,,,,46.4,29.5,214,1007.8,80.4,33.4,105.1,5.7,3,,2020-07-25T05:16:00,2020-07-25T20:59:49,0.14,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with late afternoon rain.
Heathrow Airport,26/07/2020,22.1,12.6,17,22.1,12.6,17,12.7,77.86,5.99,,12.5,,,,48.2,25.9,235.2,1010.4,51.6,31.7,257.4,14.8,8,,2020-07-26T05:17:25,2020-07-26T20:58:23,0.19,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,27/07/2020,20.8,15.6,17.5,20.8,15.6,17.5,15,85.32,1.41,,12.5,,,,51.8,31.6,197.9,1008,84.8,22.6,116,6.7,3,,2020-07-27T05:18:51,2020-07-27T20:56:55,0.25,Rain,1,rain,"EGWU,EGLL,03660099999,03672099999,03768099999,03781099999,D4121,EGLC,EGLF,03772099999,03770099999",Partly cloudy throughout the day with a chance of rain throughout the day.
Heathrow Airport,28/07/2020,20.5,12.3,16.7,20.5,12.3,16.6,8.5,61.1,0.4,,4.17,,,,46.4,25.9,276.1,1013.9,39.9,42.1,252.4,14.5,6,,2020-07-28T05:20:18,2020-07-28T20:55:24,0.31,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with early morning rain.
Heathrow Airport,29/07/2020,23.5,9.5,17.5,23.5,8.2,17.4,8.3,57.3,0,,0,,,,,16.6,257.8,1020,35.9,44.1,392.2,22.6,8,,2020-07-29T05:21:45,2020-07-29T20:53:52,0.36,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Becoming cloudy in the afternoon.
Heathrow Airport,30/07/2020,29.1,12.8,21.6,27.7,12.8,21.2,8.6,47.9,0,,0,,,,,14.7,181.8,1018.1,14.6,43.5,439.9,25.3,8,,2020-07-30T05:23:14,2020-07-30T20:52:18,0.41,Clear,0,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03761099999,03658099999,03772099999,03770099999",Clear conditions throughout the day.
Heathrow Airport,31/07/2020,36.8,17.3,25.9,35.6,17.3,25.4,12,46.05,0,,0,,,,55.4,33.4,136.9,1011.7,24.5,35.7,411.9,22.2,8,,2020-07-31T05:24:43,2020-07-31T20:50:42,0.45,Partially cloudy,2,wind,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Becoming cloudy in the afternoon.
Heathrow Airport,01/08/2020,27,15.8,21.5,26.9,15.8,21.4,13,60.56,0,,0,,,,31.7,25.9,255.4,1014.9,46.6,34.5,288.7,16.6,5,,2020-08-01T05:26:13,2020-08-01T20:49:04,0.47,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Becoming cloudy in the afternoon.
Heathrow Airport,02/08/2020,25.3,11.7,18.7,25.3,11.7,18.7,9.6,57.81,0,,0,,,,33.5,24.1,263,1016.4,39.6,40.3,348.7,20.1,7,,2020-08-02T05:27:43,2020-08-02T20:47:24,0.49,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,03/08/2020,22.5,13.8,18.4,22.5,13.8,18.3,7.8,52.77,0,,0,,,,,18.3,317.3,1015.8,62.3,44.2,328.2,18.9,6,,2020-08-03T05:29:14,2020-08-03T20:45:42,0.5,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,04/08/2020,24,11.1,17.8,24,11.1,17.8,8.6,57.67,0,,0,,,,31.7,27.6,233.5,1016.1,34.1,43.2,323.3,18.6,6,,2020-08-04T05:30:46,2020-08-04T20:43:59,0.51,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,05/08/2020,26,15.7,20.3,26,15.7,20.3,11.7,61.02,0,,0,,,,46.4,33.4,205,1012.9,76.5,41.2,323.4,18.6,8,,2020-08-05T05:32:18,2020-08-05T20:42:14,0.52,Partially cloudy,2,wind,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,06/08/2020,28.8,18.3,22.8,28.6,18.3,22.7,15.6,66.69,0,,4.17,,,,,18.4,199.8,1016.7,63.7,40,295.8,17,8,,2020-08-06T05:33:50,2020-08-06T20:40:28,0.54,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,07/08/2020,36.3,16,26.1,34.4,16,25.3,11.7,47.22,0,,0,,,,33.5,20.5,193.6,1017.8,27.1,35.1,369.8,21.3,8,,2020-08-07T05:35:23,2020-08-07T20:38:40,0.57,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Becoming cloudy in the afternoon.
Heathrow Airport,08/08/2020,32.8,20.6,25.7,32.4,20.6,25.7,15.6,55.19,0,,0,,,,,16.6,108.9,1018.8,66.6,31.6,260.9,15,7,,2020-08-08T05:36:56,2020-08-08T20:36:50,0.61,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,09/08/2020,33,17.3,24.2,32.9,17.3,24.1,15.3,61.43,0,,0,,,,,20.5,50.4,1017.8,45.4,19.8,367.6,21.2,8,,2020-08-09T05:38:30,2020-08-09T20:34:59,0.65,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Clearing in the afternoon.
Heathrow Airport,10/08/2020,35.5,19.1,26.7,34.8,19.1,26.7,16.1,55.87,0,,0,,,,33.5,20.5,72.9,1013.9,30.1,23.4,376,21.7,7,,2020-08-10T05:40:03,2020-08-10T20:33:07,0.7,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,11/08/2020,35.3,21.8,28.2,34.6,21.8,28.1,16,50.94,0,,0,,,,16.6,14.8,154.3,1014,42.3,24.1,354.2,19.1,8,,2020-08-11T05:41:38,2020-08-11T20:31:13,0.74,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,12/08/2020,35.3,21.8,27,35.8,21.8,27.2,17,56.28,0.43,,8.33,,,,68.4,29.4,134.7,1013,34.2,19,287.7,15.5,7,,2020-08-12T05:43:12,2020-08-12T20:29:18,0.79,Rain,1,rain,"EGWU,03680099999,EGLL,03660099999,03672099999,03768099999,03781099999,D4121,03658099999,03772099999,03876099999,03770099999",Becoming cloudy in the afternoon with rain.
Heathrow Airport,13/08/2020,27.8,19.1,22.6,28.8,19.1,22.7,17.8,74.63,1,,8.33,,,,0,18.4,70.8,1012.3,59.4,15,216.8,11.7,7,,2020-08-13T05:44:46,2020-08-13T20:27:22,0.84,Rain,1,rain,"EGWU,EGLL,03660099999,03672099999,03768099999,03781099999,D4121,EGLC,EGLF,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,14/08/2020,19.5,17.3,18.4,19.5,17.3,18.4,16.5,88.69,1.5,,12.5,,,,0,13,164.8,1013.8,95.7,13.2,90.1,4.5,2,,2020-08-14T05:46:21,2020-08-14T20:25:24,0.89,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Cloudy skies throughout the day with rain.
Heathrow Airport,15/08/2020,19.3,16.6,18.2,19.3,16.6,18.1,16.9,92.58,0.41,,16.67,,,,,11.2,108.2,1014.6,96.6,10.3,67.8,3.4,1,,2020-08-15T05:47:56,2020-08-15T20:23:25,0.93,Rain,1,rain,"03680099999,03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Cloudy skies throughout the day with rain clearing later.
Heathrow Airport,16/08/2020,24.6,18.1,20.7,24.6,18.1,20.7,16.6,78.87,0.92,,8.33,,,,,16.5,175.9,1010.8,64.6,20.8,184.3,10,5,,2020-08-16T05:49:31,2020-08-16T20:21:26,0.96,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,17/08/2020,24.1,15.3,19,24.1,15.3,19,14.7,77.23,3.02,,8.33,,,,29.5,20.4,222.1,1007.9,45.1,31.9,225.8,13,6,,2020-08-17T05:51:06,2020-08-17T20:19:24,0.99,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,18/08/2020,24.8,16.3,19.8,24.8,16.3,19.8,14.7,73.51,3.03,,8.33,,,,50.1,25.9,206.5,1008.9,52,42.9,242.3,13.1,4,,2020-08-18T05:52:41,2020-08-18T20:17:22,1,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with late afternoon rain.
Heathrow Airport,19/08/2020,20.3,14.9,18.1,20.3,14.9,18,17.2,94.56,12.99,,16.67,,,,,24.1,142.1,1003.7,67.9,14,60.1,3.2,1,,2020-08-19T05:54:17,2020-08-19T20:15:19,0,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,20/08/2020,25.1,16.3,20.6,25.1,16.3,20.6,13.2,65.4,0.4,,4.17,,,,51.8,29.5,190.8,1002.6,41.2,21.4,410.5,20.7,8,,2020-08-20T05:55:52,2020-08-20T20:13:15,0.01,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Clearing in the afternoon with early morning rain.
Heathrow Airport,21/08/2020,23,17.5,20.3,23,17.5,20.3,13.3,64.94,0,,8.33,,,,75.9,48.2,201.5,1003.2,57.9,19.1,307.4,15.5,6,,2020-08-21T05:57:27,2020-08-21T20:11:10,0.04,Partially cloudy,2,wind,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,22/08/2020,23.3,16.5,19.2,23.3,16.5,19.1,11.9,64.24,0.2,,12.5,,,,61.1,38.8,228.8,1011.6,41.6,27.8,304.6,16.4,6,,2020-08-22T05:59:03,2020-08-22T20:09:04,0.08,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with late afternoon rain.
Heathrow Airport,23/08/2020,21.8,14.9,18,21.8,14.9,18,11.6,67.27,0,,8.33,,,,46.4,31.6,249.6,1016.2,74,34.2,251.8,12.7,5,,2020-08-23T06:00:38,2020-08-23T20:06:57,0.13,Partially cloudy,2,wind,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,24/08/2020,23.6,13.6,17.2,23.6,13.6,17.1,12.8,76.49,2.97,,8.33,,,,,20.4,234.5,1015.4,67,34.1,219.2,11,6,,2020-08-24T06:02:14,2020-08-24T20:04:49,0.18,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with late afternoon rain.
Heathrow Airport,25/08/2020,21.6,15.6,17.7,21.6,15.6,17.6,14.7,83.48,10.42,,12.5,,,,79.4,44.5,192.9,1002,79.5,21.3,145.7,7.3,3,,2020-08-25T06:03:49,2020-08-25T20:02:40,0.24,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain in the morning and afternoon.
Heathrow Airport,26/08/2020,21.5,15.4,18.2,21.5,15.4,18.2,10.6,62.04,0,,4.17,,,,77.7,48.1,264.2,1011.5,71.2,39.4,274.7,13.8,5,,2020-08-26T06:05:25,2020-08-26T20:00:31,0.29,Partially cloudy,2,wind,"03680099999,03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,27/08/2020,18,13.1,15.3,18,13.1,15.2,12.2,82.53,10.02,,4.17,,,,,20.5,199.2,1011.2,77.8,21.7,126.6,6.4,3,,2020-08-27T06:07:00,2020-08-27T19:58:21,0.35,Rain,1,rain,"03680099999,03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with late afternoon rain.
Heathrow Airport,28/08/2020,18.8,11.5,14.8,18.8,11.5,14.8,12,84.43,6,,16.67,,,,46.4,24.1,266.7,1001.1,70.8,31,217.5,11.7,5,,2020-08-28T06:08:36,2020-08-28T19:56:10,0.39,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,29/08/2020,15.6,11.2,13,15.6,11.2,13,9.2,78.25,1.01,,16.67,,,,53.6,22.3,334.3,1008.4,88.7,24.8,151.1,7.6,3,,2020-08-29T06:10:11,2020-08-29T19:53:59,0.43,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with early morning rain.
Heathrow Airport,30/08/2020,17.3,11.8,13.9,17.3,11.8,13.8,7.8,67.56,0.4,,8.33,,,,,20.5,212.1,1017.3,89,30,167.8,8.5,4,,2020-08-30T06:11:47,2020-08-30T19:51:46,0.46,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with early morning rain.
Heathrow Airport,31/08/2020,17.8,8.6,13.6,17.8,8.6,13.6,6.4,64.41,0,,0,,,,,9.3,171.3,1021.9,70.3,29.2,239,12,6,,2020-08-31T06:13:22,2020-08-31T19:49:34,0.49,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,01/09/2020,20.1,6.8,14.1,20.1,6.8,14.1,6.2,63.48,0,,0,,,,,9.4,261.8,1020.8,12.6,29.2,332,16.7,7,,2020-09-01T06:14:58,2020-09-01T19:47:20,0.5,Clear,0,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Clear conditions throughout the day.
Heathrow Airport,02/09/2020,20,9.3,14.7,20,9.3,14.7,10.1,75.39,0.8,,4.17,,,,,20.5,196.7,1019.1,48.8,29.6,215.4,10.9,6,,2020-09-02T06:16:33,2020-09-02T19:45:07,0.5,Rain,1,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with late afternoon rain.
